,Sku,ItemName,Category,UnitPrice,Collection,Availability,Color,Gender,Description,Composition
221,A20202311914283071,MERINOS WOOL 2-PLY CREW NECK,['Maglieria'],160.0,Fall-Winter,0,071,Men,crew neck sweater in 2ply pure merino wool with ribbed neckline cuffs and bottom the visible seams on the neck shoulder and armholes make the garment casual making it perfect for urban looks with jeans or sporty with a knitted suit fashion fit,wool
257,A20205515514290098,MOCK MERINOS WOOL,['I classici'],200.97,Fall-Winter,0,098,Men,mock sweater in extra fine merino wool a warm and lightweight garment perfect for casual combinations o under one of our jackets for a more elegant style fashio fit,wool
282,A20205511214200597,WOOL POLO CLASSIC FIT,"['Maglieria', 'I classici', 'Polo, Camicie e T-shirt', 'Polo, Camicie e Top']",246.65,Fall-Winter,0,597,Men,long sleeve merinos extrafine polo sweater this classic garment takes inspiration from the polished poloshirts using the typical small collar perfect for the office and leisure time it completes with elegance every outfit classic fit,
286,A20195427212500546,CASHMERE V NECK,"['Cashmere', 'Maglieria']",220.94,Fall-Winter,0,546,Women,plain stitch pure cashmere vneck sweater the perfect staple a polished addition to any outfit,cashmere
311,A20202325012850186,OVER FIT MOCK CASHMERE BLEND,"['Cashmere', 'Maglieria']",170.0,Fall-Winter,0,186,Women,2ply cashmere blend mock stitch sweater with ribbed cuffs and round hem the raglan shoulder the slightly wide sleeves and the comfortable fit make this garment a passepartout perfect to wear with jeans for a casual look or with classic trousers for a more refined outfit,cashmere
315,A20205727612876414,COLOR BLOCK CARDIGAN,"['Cashmere', 'Maglieria', 'Giacche']",175.0,Fall-Winter,0,414,Women,stitch cardigan with deep vneck in cashmere blend with ribbed cuffs and hem with side slits the colourblock pattern and the patch pockets recall the style of the 60s and make the garment versatile and fashionable perfect to wear with an ultralight shirt or turtleneck,cashmere
316,A20201314118803032,BRUSHED EFFECT JACQUARD CREW NECK ,['Maglieria'],165.0,Fall-Winter,0,032,Men,crew neck sweater in pure merino wool with jacquard effect brushed the ribbed neck cuffs and hem are in contrasting colour a garment with a vintage allure warm and soft perfect for urban looks to be worn both at work and in your free time fashion fit,wool
317,A20201413624610195,WATER REPELLENT RAIN WOOL TURTLENECK ,['Maglieria'],145.0,Fall-Winter,0,195,Men,plain stitch crew neck in rain wool with ribbed sleeves this modern yarn is characterized by a waterrepellent treatment that makes garments water resistant the teflon fabric protector applied by zegna baruffa lana borgosesia on this yarn adds an invisible barrier to each fiber through this treatment garments can be considered highly water resistant in all conditions and as a result they are also fully protected against dust dry soil and liquid substances whether water or oilbased teflon fabric protector increases stain resistance protecting and preserving the original look color touch feel lightness and breathability of the fabric fibers that have been coated with teflon are perfect to offer exceptional mechanical and color resistance generating added value a longterm solution to help garments maintain their original features longer after being washed or drycleaned several times fashion fit,wool
318,A20205510719674598,MOCK ZIP WITH ALCANTARA PROFILES AND PATCHES  ,['Cashmere'],165.0,Fall-Winter,0,598,Men,mock zip in cashmere blend with hidden placket and zip profiles in alcantara this garment has a contemporary allure a fashion fit that is perfect to wear with a shirt fashion fit,cashmere
319,A20201322812828121,CASHMERE BLEND MIDI DRESS,"['Cashmere', 'Abiti, Pantaloni e Gonne']",195.0,Fall-Winter,0,121,Women,3ply cashmere blend midi dress with ribbed neck cuffs and hem for its simplicity it is a passepartout of the winter season perfect for creating any desired style,cashmere
320,A20202322214422245,LINKS STITCH CARDIGAN,"['Maglieria', 'Giacche']",165.0,Fall-Winter,0,245,Women,pure merino wool cardigan with links stitching and 5button closure the visible seams on the sides outline the feminine curves while the side slits increase comfort a refined and practical garment perfect to wear with jeans for casual outfits or with classic skirt or trousers for a more elegant look,wool
321,A20204427414474126,STRIPED LINKS CREW NECK,['Maglieria'],155.0,Fall-Winter,0,126,Women,link stitch crew neck sweater in pure merino wool the 34 raglan sleeves with slits and the striped pattern make the garment modern and versatile perfect for refined and casual looks to be worn at work or during leisure time,wool
322,A20201323212829099,3-PLY CASHMERE BLEND CARDIGAN,['Cashmere'],190.0,Fall-Winter,0,099,Women,3ply cashmere blend vneck carding  with 5button closure with ribbed cuffs and hem with side slits for its simplicity it is a passepartout of the winter season perfect for creating any desired style both with shirt for a more formal look and with turtleneck sweater for a more casual outfit,cashmere
331,A20201323212829598,3-PLY CASHMERE BLEND CARDIGAN,['Cashmere'],190.0,Fall-Winter,0,598,Women,3ply cashmere blend vneck carding  with 5button closure with ribbed cuffs and hem with side slits for its simplicity it is a passepartout of the winter season perfect for creating any desired style both with shirt for a more formal look and with turtleneck sweater for a more casual outfit,cashmere
340,A20202326614466001,RIBBED HOODIE WITH ZIP,"['Maglieria', 'Giacche']",230.0,Fall-Winter,0,001,Women,rib stitch hooded cardigan in pure merino wool the pockets and the twoways zip closure increase practicality and comfort making the garment perfect for sporty and refined looks,wool
341,A20205511214200289,WOOL POLO CLASSIC FIT,"['Maglieria', 'I classici', 'Polo, Camicie e T-shirt', 'Polo, Camicie e Top']",150.0,Fall-Winter,0,289,Men,long sleeve merinos extrafine polo sweater this classic garment takes inspiration from the polished poloshirts using the typical small collar perfect for the office and leisure time it completes with elegance every outfit classic fit,
345,A20201322812828108,CASHMERE BLEND MIDI DRESS,"['Cashmere', 'Abiti, Pantaloni e Gonne']",195.0,Fall-Winter,0,108,Women,3ply cashmere blend midi dress with ribbed neck cuffs and hem for its simplicity it is a passepartout of the winter season perfect for creating any desired style,cashmere
349,A20205518915583589,CASHMERE V NECK WITH ALCANTARA PATCHES  ,['Cashmere'],235.0,Fall-Winter,0,589,Men,vneck in cashmere with alcantara elbow patches and contrast trim a simple garment with a precious and warm yarn the seasons musthave fashion fit,cashmere
358,A20205715714280195,MICRO CABLE TURTLENECK,['Maglieria'],155.0,Fall-Winter,0,195,Men,pure extra fine merino wool micro cableknit turtleneck with ribbed neck cuffs and hem  an easytomatch modern and trendy garment perfect to pair with plain trousers or jeans fashion fit,wool
374,A20201323212829063,3-PLY CASHMERE BLEND CARDIGAN,['Cashmere'],190.0,Fall-Winter,0,063,Women,3ply cashmere blend vneck carding  with 5button closure with ribbed cuffs and hem with side slits for its simplicity it is a passepartout of the winter season perfect for creating any desired style both with shirt for a more formal look and with turtleneck sweater for a more casual outfit,cashmere
438,A20201521136310180,BOAT NECK PIED DE POULE,"['Cashmere', 'Maglieria']",185.0,Fall-Winter,0,180,Women,pied de poule boat neckline sweater in cashmere blend the yarn contains paillettes thanks to the side slits on the hem and cuffs it is also perfect combined with a shirt for refined looks to be worn both in the office and during leisure time,cashmere
439,A20202322214422316,LINKS STITCH CARDIGAN,"['Maglieria', 'Giacche']",165.0,Fall-Winter,0,316,Women,pure merino wool cardigan with links stitching and 5button closure the visible seams on the sides outline the feminine curves while the side slits increase comfort a refined and practical garment perfect to wear with jeans for casual outfits or with classic skirt or trousers for a more elegant look,wool
440,A20201424314440200,3-PLY WOOL TURTLENECK,['Maglieria'],145.0,Fall-Winter,0,200,Women,3ply plain stitch turtleneck in pure merino wool a versatile garment easy to match a perfect womans wardrobe to complete any outfit with style,wool
449,A20205815122746012,DOUBLE-BREASTED VINTAGE GILET ,"['Maglieria', 'Vintage']",165.0,Fall-Winter,0,012,Men,doublebreasted waistcoat in merino vintage wool with two side welt pockets for more fashionable people this garment is perfect worn with a tshirt to create a more classic look and at the same time contemporary it can be worn with a shirt its perfect for every occasion for the most formal and for the leisure time fashion fit,wool
485,P20205713319003510,ORGANIC COTTON KNIT POLO,"['Polo, Camicie e T-shirt', 'Polo, Camicie e Top']",130.0,Spring-Summer,0,510,Men,pin stitch polo shirt in organic cotton guaranteed by global organic textile standard gots certification produced by filmar the peculiarity of this yarn lies in the protection of the environment for sustainable development cotton is grown without any pesticides or toxic chemicals the raglan sleeves give a sporty allure to the garment making it perfect also for casual wear fashion fit,cotton
486,A20205617014252186,MERINOS WOOL WAISTCOAT WITH POCKETS,['Maglieria'],140.0,Fall-Winter,0,186,Men,extra fine merino wool  vest with mother of pearl fivebutton closure and welt pockets a classic vest with a modern twist  to define your sophisticated and trendy allure fashion fit,wool
535,A20204427414474131,STRIPED LINKS CREW NECK,['Maglieria'],155.0,Fall-Winter,0,131,Women,link stitch crew neck sweater in pure merino wool the 34 raglan sleeves with slits and the striped pattern make the garment modern and versatile perfect for refined and casual looks to be worn at work or during leisure time,wool
536,A20201322812828281,CASHMERE BLEND MIDI DRESS,"['Cashmere', 'Abiti, Pantaloni e Gonne']",159.84,Fall-Winter,0,281,Women,3ply cashmere blend midi dress with ribbed neck cuffs and hem for its simplicity it is a passepartout of the winter season perfect for creating any desired style,cashmere
540,A20205515715590039,CASHMERE TURTLE NECK,"['Cashmere', 'I classici']",225.0,Fall-Winter,0,039,Men,pure cashmere turtleneck a timeless mans winter wardrobe staple extremely warm soft to the touch and easytomatch it allows any outfits to turn into outstanding creations fashion fit,cashmere
549,A20204516714790576,SUPER TASMANIA CREW NECK  ,['Maglieria'],150.0,Fall-Winter,0,576,Men,super tasmania wool crewneck an extra fine bright and extraordinarily soft yarn super tasmania gives wearer pleasant sensations ensuring constant protection and warmth in the winter freshness in the summer nexttoskin softness 365 days a year mens wardrobe musthave fashion fit,wool
574,A20205518815583589,CASHMERE CREW NECK WITH ALCANTARA PATCHES,['Cashmere'],235.0,Fall-Winter,0,589,Men,roundneck in cashmere with alcantara elbow patches and contrast trim a simple garment with a precious and warm yarn the seasons musthave fashion fit,cashmere
575,A20205511522792550,VINTAGE MERINOS V NECK,"['Maglieria', 'Vintage']",105.0,Fall-Winter,0,550,Men,v neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
864,A20205420912500064,CASHMERE ROUND CARDIGAN ,"['Cashmere', 'Maglieria', 'Giacche']",235.0,Fall-Winter,0,064,Women,pure cashmere stitch cardigan with round neck and 7 button closure a fine warm and versatile garment perfect to complete any desired style,cashmere
873,A20205710822751905,VINTAGE POP CORN CREW NECK,['Maglieria'],150.0,Fall-Winter,0,905,Men,vintageeffect popcorn stitch crew neck in 100 merino wool an extemely trendy and versatile garment to be worn by itself or layered with a shirt for a youthful and soughtafter look fashion fit,wool
889,A20205815122746706,DOUBLE-BREASTED VINTAGE GILET ,"['Maglieria', 'Vintage']",165.0,Fall-Winter,0,706,Men,doublebreasted waistcoat in merino vintage wool with two side welt pockets for more fashionable people this garment is perfect worn with a tshirt to create a more classic look and at the same time contemporary it can be worn with a shirt its perfect for every occasion for the most formal and for the leisure time fashion fit,wool
938,A20205516014266595,WOOL FULL BUTTON CARDIGAN,"['Maglieria', 'Giacche']",150.0,Fall-Winter,0,595,Men,pure extra fine merino wool cardigan with eightbutton closure the contrasting color details on roll neck cuffs and hem give a different spin to a traditional garment perfect to be layered with a shirt as well fashion fit,wool
942,A20205515514290285,MOCK MERINOS WOOL,['I classici'],125.0,Fall-Winter,0,285,Men,mock sweater in extra fine merino wool a warm and lightweight garment perfect for casual combinations o under one of our jackets for a more elegant style fashio fit,wool
958,A20205515514290598,MOCK MERINOS WOOL,['I classici'],125.0,Fall-Winter,0,598,Men,mock sweater in extra fine merino wool a warm and lightweight garment perfect for casual combinations o under one of our jackets for a more elegant style fashio fit,wool
1007,A20205516715590099,CASHMERE CREW NECK   ,"['Cashmere', 'Maglieria']",220.0,Fall-Winter,0,099,Men,crew neck sweater in pure cashmere warm soft to the touch and adaptable its an evergreen of mens winter wardrobe fashion fit,cashmere
1232,A20205710822751011,VINTAGE POP CORN CREW NECK,['Maglieria'],150.0,Fall-Winter,0,011,Men,vintageeffect popcorn stitch crew neck in 100 merino wool an extemely trendy and versatile garment to be worn by itself or layered with a shirt for a youthful and soughtafter look fashion fit,wool
1241,A20205515714290598,TURTLE NECK MERINOS WOOL  ,['Maglieria'],125.0,Fall-Winter,0,598,Men,turtleneck sweater in extrafine merino wool its a casual and basic garment perfect to create every desired combination the most fashionable people can worn it with a shirt showing the collar while to have a more elegant look it can be worn with a jacket fashion fit,wool
1250,A20205516715590098,CASHMERE CREW NECK   ,"['Cashmere', 'Maglieria']",310.0,Fall-Winter,0,098,Men,crew neck sweater in pure cashmere warm soft to the touch and adaptable its an evergreen of mens winter wardrobe fashion fit,cashmere
1251,A20205516715590072,CASHMERE CREW NECK   ,"['Cashmere', 'Maglieria']",310.0,Fall-Winter,0,072,Men,crew neck sweater in pure cashmere warm soft to the touch and adaptable its an evergreen of mens winter wardrobe fashion fit,cashmere
1252,A20205516715590598,CASHMERE CREW NECK   ,"['Cashmere', 'Maglieria']",310.0,Fall-Winter,0,598,Men,crew neck sweater in pure cashmere warm soft to the touch and adaptable its an evergreen of mens winter wardrobe fashion fit,cashmere
1256,A20201314022615598,AIR WOOL ARGYLE V NECK,['Maglieria'],186.66,Fall-Winter,0,598,Men,argyle air wool vneck sweater the special feature of this garment is the yarn that traps among the fibres microscopic air bubbles this sweater is warm and at the same time is very light so fluffy that it will seem to wear a cloud a comfortable item characterized by a vintage allure perfect to be worn with a shirt and combined with a knitted jacket fashion fit,wool
1257,A20205516722792550,VINTAGE MERINOS CREW NECK ,"['Maglieria', 'Vintage']",105.0,Fall-Winter,0,550,Men,crew neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
1378,A20205513819645123,RAGLAN CREW NECK,"['Cashmere', 'Maglieria']",135.0,Fall-Winter,0,123,Men,crew neck sweater in cashmere blend the raglan sleeves accentuate the versatility of the garment making it perfect for casual combinations with jeans or sporty with knitted jogging trousers fashion fit,cashmere
1382,A20205514422792308,VINTAGE FULL ZIP,"['Maglieria', 'Vintage', 'Giacche']",200.0,Fall-Winter,0,308,Men,cardigan made of extra fine vintage merino wool the dye with the délavé effect on cuffs and collar gives a new allure to this classic garment making it contemporary and versatile warm and lightweight thanks to the zipper with double slider it is a comfortable garment perfect to wear even with a shirt fashion fit,wool
1386,A20205514422792914,VINTAGE FULL ZIP,"['Maglieria', 'Vintage', 'Giacche']",200.0,Fall-Winter,0,914,Men,cardigan made of extra fine vintage merino wool the dye with the délavé effect on cuffs and collar gives a new allure to this classic garment making it contemporary and versatile warm and lightweight thanks to the zipper with double slider it is a comfortable garment perfect to wear even with a shirt fashion fit,wool
1387,A20205810122793905,VINTAGE MERINOS CARDIGAN ,"['Maglieria', 'Giacche']",180.0,Fall-Winter,0,905,Men,cardigan in 100 extra fine merino wool featuring a sixbutton closure the délavé effect gives a new allure to this classic garment making it more contemporary its warm and adaptable an evergreen that creates the desired combination from the most classic to the most extravagant look always bringing out a touch of class fashion fit,wool
1388,A20205511522792606,VINTAGE MERINOS V NECK,"['Maglieria', 'Vintage']",145.0,Fall-Winter,0,606,Men,v neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
1389,A20205511522792607,VINTAGE MERINOS V NECK,"['Maglieria', 'Vintage']",145.0,Fall-Winter,0,607,Men,v neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
1390,A20205511522792905,VINTAGE MERINOS V NECK,"['Maglieria', 'Vintage']",145.0,Fall-Winter,0,905,Men,v neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
1391,A20205511522792420,VINTAGE MERINOS V NECK,"['Maglieria', 'Vintage']",105.0,Fall-Winter,0,420,Men,v neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
1560,A20205715714280071,MICRO CABLE TURTLENECK,['Maglieria'],155.0,Fall-Winter,0,071,Men,pure extra fine merino wool micro cableknit turtleneck with ribbed neck cuffs and hem  an easytomatch modern and trendy garment perfect to pair with plain trousers or jeans fashion fit,wool
1564,A20202313214279598,WOOL AND ALCANTARA FULL ZIP,"['Maglieria', 'Giacche']",285.0,Fall-Winter,0,598,Men,pure merino wool cardigan with the front in alcantara  welt zipper pockets and double slider zipper closure warm casual and refined it can also be worn as a coat on mild autumn days fashion fit,wool
1565,A20205516714290140,MERINOS WOOL CREW NECK,['Maglieria'],125.0,Fall-Winter,0,140,Men,crew neck in extrafine merino wool its warm and lightweight a classical garment of mens wardrobe a fashion fit perfect to wear on its own or under a coat or jacket,wool
1569,A20205516714290598,MERINOS WOOL CREW NECK,['Maglieria'],125.0,Fall-Winter,0,598,Men,crew neck in extrafine merino wool its warm and lightweight a classical garment of mens wardrobe a fashion fit perfect to wear on its own or under a coat or jacket,wool
1585,A20202326214462121,RICE STITCH CREW NECK,['Maglieria'],135.0,Fall-Winter,0,121,Women,rice stitch crew neck sweater in pure merino wool a classic model made special by the contrasting colour details on the hem with slits and on the cuffs a versatile garment perfect for wearing in the office or during leisure time,wool
1601,A20202322214422061,LINKS STITCH CARDIGAN,"['Maglieria', 'Giacche']",165.0,Fall-Winter,0,061,Women,pure merino wool cardigan with links stitching and 5button closure the visible seams on the sides outline the feminine curves while the side slits increase comfort a refined and practical garment perfect to wear with jeans for casual outfits or with classic skirt or trousers for a more elegant look,wool
1610,A20205423514435595,LINKS STITCH CREW NECK,['Maglieria'],130.0,Fall-Winter,0,595,Women,pure merino wool crew neck sweater with links stitching a versatile and comfortable garment thanks to the side slits perfect to wear with jeans or classic trousers,wool
1614,A20205713514280595,MICRO CABLE CREW NECK,['Maglieria'],155.0,Fall-Winter,0,595,Men,pure extra fine merino wool micro cableknit crew neck sweater with rib knitted neckline an easytomatch modern and trendy garment perfect to pair with plain trousers or jeans fashion fit,wool
1615,A20201312622601585,AIR WOOL TURTLE NECK  ,['Maglieria'],130.0,Fall-Winter,0,585,Men,air wool turtleneck the special feature of this garment is the yarn that traps among the fibres microscopic air bubbles this sweater is warm and at the same time is very light so fluffy that it will seem to wear a cloud a comfortable item characterized by a modern allure perfect to be worn on its own or under a coat in the cold winter evenings fashion fit,wool
1624,A20201312622601570,AIR WOOL TURTLE NECK  ,['Maglieria'],130.0,Fall-Winter,0,570,Men,air wool turtleneck the special feature of this garment is the yarn that traps among the fibres microscopic air bubbles this sweater is warm and at the same time is very light so fluffy that it will seem to wear a cloud a comfortable item characterized by a modern allure perfect to be worn on its own or under a coat in the cold winter evenings fashion fit,wool
1649,A20205518815583072,CASHMERE CREW NECK WITH ALCANTARA PATCHES,['Cashmere'],235.0,Fall-Winter,0,072,Men,roundneck in cashmere with alcantara elbow patches and contrast trim a simple garment with a precious and warm yarn the seasons musthave fashion fit,cashmere
1713,A20202319151303099,SUPER GEELONG WOOL AND FLANNEL JACKET,"['Maglieria', 'Capispalla', 'Giacche']",648.6,Fall-Winter,0,099,Men,super geelong wool jacket with quilted flannel and eco padding fishermans rib sleeves welt zipper pockets and alcantara detail the removable hood makes the garment versatile and comfy also suitable for more refined looks fashion fit,wool
1714,A20201012815582113,CASHMERE CABLE TURTLENECK,"['Cashmere', 'Maglieria']",390.0,Fall-Winter,0,113,Men,5ply pure cashmere turtleneck sweater with braid the neck cuffs and hem are ribbed a precious warm and soft garment perfect to complete any desired look with style from casual with jeans to classic with trousers fashion fit,cashmere
1718,A20201023312833204,VANISE' CABLE CREW NECK,"['Cashmere', 'Maglieria']",165.0,Fall-Winter,0,204,Women,crew neck sweater in cashmere blend with vanisè effect the braided pattern on the front makes the garment fashionable perfect to complete any desired look with style from casual with jeans to refined with shirt to wear in the office,cashmere
1722,A20205515715590072,CASHMERE TURTLE NECK,"['Cashmere', 'I classici']",225.0,Fall-Winter,0,072,Men,pure cashmere turtleneck a timeless mans winter wardrobe staple extremely warm soft to the touch and easytomatch it allows any outfits to turn into outstanding creations fashion fit,cashmere
1723,A20201312622601495,AIR WOOL TURTLE NECK  ,['Maglieria'],130.0,Fall-Winter,0,495,Men,air wool turtleneck the special feature of this garment is the yarn that traps among the fibres microscopic air bubbles this sweater is warm and at the same time is very light so fluffy that it will seem to wear a cloud a comfortable item characterized by a modern allure perfect to be worn on its own or under a coat in the cold winter evenings fashion fit,wool
1727,A20205617014252098,MERINOS WOOL WAISTCOAT WITH POCKETS,['Maglieria'],140.0,Fall-Winter,0,098,Men,extra fine merino wool  vest with mother of pearl fivebutton closure and welt pockets a classic vest with a modern twist  to define your sophisticated and trendy allure fashion fit,wool
1752,A20205714214223098,FULL ZIP WITH BUTTONS ,"['Maglieria', 'Giacche']",185.0,Fall-Winter,0,098,Men,cardigan in pure merino wool featuring a double closure with button and a twoway zip its perfect for every occasion for the office and for leisure a fashion fit that is a good alternative to the classical pullover fashion fit,wool
1753,A20205711414241595,SALT AND PEPPER STITCH FULL ZIP,"['Maglieria', 'Giacche']",180.0,Fall-Winter,0,595,Men,cardigan in pure extra fine merino wool with twoway zip and contrasting profiles the salt and pepper pattern characterized by different shades of color makes it perfect for a casual and trendy style in every situation fashion fit,wool
1762,A20201312022612855,AIR WOOL ARGYLE CREW NECK,['Maglieria'],145.0,Fall-Winter,0,855,Men,3ply moulinè effect air wool crew neck sweater with rhombus pattern air wool traps air bubbles between the microscopic fibres this sweater is warm and at the same time is very light so fluffy that it will seem to wear a cloud the geometric lines that run through the work give a modern allure making the shirt perfect for urban combinations with jeans or trousers for a more classic style fashion fit,wool
1766,A20202428414484001,LINKS STITCH MOCK,['Maglieria'],150.0,Fall-Winter,0,001,Women,mock sweater in pure merino wool the link stitch pattern makes this classic of the womens winter wardrobe modern a versatile garment perfect for different combinations to wear at work or during leisure time,wool
1770,A20195423112830564,CASHMERE BLEND V NECK,"['Cashmere', 'Maglieria']",125.0,Fall-Winter,0,564,Women,plain stitch cashmere blend vneck sweater the perfect staple a polished addition to any outfit,cashmere
1806,A20201316622622020,AIR WOOL INLAY PATTERN,['Maglieria'],140.0,Fall-Winter,0,020,Men,3ply air wool turtleneck sweater with inlay pattern and ribbed neck cuffs and hem the special feature of this garment is the yarn that traps among the fibres microscopic air bubbles this sweater is warm and at the same time is very light so fluffy that it will seem to wear a cloud a comfortable garment with a classic allure perfect on cold winter evenings worn on its own with an outerwear over jeans or with classic trousers fashion fit,wool
1815,A20205815122746308,DOUBLE-BREASTED VINTAGE GILET ,"['Maglieria', 'Vintage']",165.0,Fall-Winter,0,308,Men,doublebreasted waistcoat in merino vintage wool with two side welt pockets for more fashionable people this garment is perfect worn with a tshirt to create a more classic look and at the same time contemporary it can be worn with a shirt its perfect for every occasion for the most formal and for the leisure time fashion fit,wool
1831,A20205511515590589,PURE CASHMERE V NECK  ,"['Cashmere', 'Maglieria']",220.0,Fall-Winter,0,589,Men,v neck sweater in pure cashmere warm soft to the touch and adaptable its an evergreen of mens winter wardrobe fashion fit,cashmere
1840,A20205510619669099,FULL ZIP WITH ALCANTARA PROFILES AND PATCHES,"['Cashmere', 'Maglieria', 'Giacche']",195.0,Fall-Winter,0,099,Men,cardigan in cashmere blend alcantara elbow patches featuring a twoway zip closure neck cuffs and hem are in different tone its perfect to wear on cold autumn evenings fashion fit,cashmere
1844,A20205512615590598,CASHMERE MOCK ZIP  ,"['Cashmere', 'Maglieria']",240.0,Fall-Winter,0,598,Men,mock zip sweater in pure cashmere an evergreen male wardrobe perfect worn with a tshirt for a casual look or with a shirt for a more formal style,cashmere
1860,A20205714214223598,FULL ZIP WITH BUTTONS ,"['Maglieria', 'Giacche']",170.53,Fall-Winter,0,598,Men,cardigan in pure merino wool featuring a double closure with button and a twoway zip its perfect for every occasion for the office and for leisure a fashion fit that is a good alternative to the classical pullover fashion fit,wool
1960,A20205515514290597,MOCK MERINOS WOOL,['I classici'],102.46,Fall-Winter,0,597,Men,mock sweater in extra fine merino wool a warm and lightweight garment perfect for casual combinations o under one of our jackets for a more elegant style fashio fit,wool
1976,A20202325412853598,JACQUARD KNIT JACKET,"['Cashmere', 'Maglieria', 'Capispalla', 'Giacche']",196.72,Fall-Winter,0,598,Women,2ply cashmere blend knit jacket with jacquard pattern stand collar and 3button closure the contrasting colour profiles on the patch pockets on the cuffs and on the hem enrich the garment making it fashionable and versatile suitable to complete with a touch of elegance even the most casual look,cashmere
1977,A20201312022612822,AIR WOOL ARGYLE CREW NECK,['Maglieria'],174.08,Fall-Winter,0,822,Men,3ply moulinè effect air wool crew neck sweater with rhombus pattern air wool traps air bubbles between the microscopic fibres this sweater is warm and at the same time is very light so fluffy that it will seem to wear a cloud the geometric lines that run through the work give a modern allure making the shirt perfect for urban combinations with jeans or trousers for a more classic style fashion fit,wool
